assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,player_id
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,21,0,0,0,0.0,1071,0.0,0,2017-08-26T11:30:00Z,26 Aug 12:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,2277,0,0,0,2,1,0.0,0,-1214,2,1216,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,31,0,0,0,0.0,1602,0.0,0,2017-09-09T14:00:00Z,09 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1827,0,0,0,0,3,0.0,0,-460,1,461,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,41,0,0,0,0.0,2146,0.0,0,2017-09-15T19:00:00Z,15 Sep 20:00,0,0,0,0,0,3,0,0,0,0,0,0,5,0,1739,0,0,0,1,2,0.0,0,-176,5,181,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,52,0,0,0,0.0,2692,0.0,0,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,0,0,0,7,0,0,0,0,0,0,6,0,1704,0,0,0,1,2,0.0,0,-181,2,183,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,61,0,0,0,0.0,3242,0.0,0,2017-09-30T14:00:00Z,30 Sep 15:00,0,0,0,0,0,9,0,0,0,0,0,0,7,0,1701,0,0,0,0,0,0.0,0,-110,2,112,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,79,0,0,0,0.0,3796,0.0,0,2017-10-14T14:00:00Z,14 Oct 15:00,0,0,0,0,0,17,0,0,0,0,0,0,8,0,1702,0,0,0,0,1,0.0,0,-99,3,102,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,87,0,0,0,0.0,4353,0.0,0,2017-10-21T14:00:00Z,21 Oct 15:00,0,0,0,0,0,15,0,0,0,0,0,0,9,0,1702,0,0,0,2,1,0.0,0,-45,2,47,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,92,0,0,0,0.0,4912,0.0,0,2017-10-28T16:30:00Z,28 Oct 17:30,0,0,0,0,0,5,0,0,0,0,0,0,10,0,1705,0,0,0,1,0,0.0,0,-51,3,54,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,104,0,0,0,0.0,5475,0.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,0,0,0,13,0,0,0,0,0,0,11,0,1708,0,0,0,1,0,0.0,0,-39,5,44,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,112,0,0,0,0.0,6041,0.0,0,2017-11-18T15:00:00Z,18 Nov 15:00,0,0,0,0,0,8,0,0,0,0,0,0,12,0,1743,0,0,0,0,4,0.0,0,-31,3,34,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,127,0,0,0,0.0,6610,0.0,0,2017-11-25T15:00:00Z,25 Nov 15:00,0,0,0,0,0,16,0,0,0,0,0,0,13,0,1778,0,0,0,0,0,0.0,0,-20,2,22,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,136,0,0,0,0.0,7180,0.0,0,2017-11-29T19:45:00Z,29 Nov 19:45,0,0,0,0,0,4,0,0,0,0,0,0,14,0,1801,0,0,0,2,1,0.0,0,-22,0,22,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,142,0,0,0,0.0,7751,0.0,0,2017-12-03T13:30:00Z,03 Dec 13:30,0,0,0,0,0,14,0,0,0,0,0,0,15,0,1817,0,0,0,1,1,0.0,0,-32,0,32,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,152,0,0,0,0.0,8325,0.0,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,0,0,0,6,0,0,0,0,0,0,16,0,1851,0,0,0,2,2,0.0,0,-40,1,41,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,164,0,0,0,0.0,8902,0.0,0,2017-12-13T20:00:00Z,13 Dec 20:00,0,0,0,0,0,12,0,0,0,0,0,0,17,0,1872,0,0,0,0,1,0.0,0,-24,1,25,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,172,0,0,0,0.0,9480,0.0,0,2017-12-17T16:30:00Z,17 Dec 16:30,0,0,0,0,0,10,0,0,0,0,0,0,18,0,1900,0,0,0,4,0,0.0,0,-20,1,21,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,186,0,0,0,0.0,10060,0.0,0,2017-12-23T15:00:00Z,23 Dec 15:00,0,0,0,0,0,11,0,0,0,0,0,0,19,0,1935,0,0,0,0,4,0.0,0,-26,2,28,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,191,0,0,0,0.0,10645,0.0,0,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,0,0,0,20,0,0,0,0,0,0,20,0,1959,0,0,0,3,3,0.0,0,-21,0,21,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,201,0,0,0,0.0,11231,0.0,0,2017-12-30T15:00:00Z,30 Dec 15:00,0,0,0,0,0,7,0,0,0,0,0,0,21,0,1987,0,0,0,1,2,0.0,0,-24,0,24,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,212,0,0,0,0.0,11757,0.0,0,2018-01-01T12:30:00Z,01 Jan 12:30,0,0,0,0,0,3,0,0,0,0,0,0,22,0,2005,0,0,0,2,2,0.0,0,-10,2,12,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,221,0,0,0,0.0,12409,0.0,0,2018-01-14T13:30:00Z,14 Jan 13:30,0,0,0,0,0,1,0,0,0,0,0,0,23,0,2093,0,0,0,1,2,0.0,0,-39,3,42,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,240,0,0,0,0.0,13007,0.0,0,2018-01-20T15:00:00Z,20 Jan 15:00,0,0,0,0,0,20,0,0,0,0,0,0,24,0,2111,0,0,0,1,1,0.0,0,-32,3,35,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,244,0,0,0,0.0,13610,0.0,0,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,0,0,0,5,0,0,0,0,0,0,25,0,2154,0,0,0,3,0,0.0,0,-31,0,31,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,252,0,0,0,0.0,14223,0.0,0,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,0,0,0,15,0,0,0,0,0,0,26,0,2167,0,0,0,1,2,0.0,0,-15,0,15,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,263,0,0,0,0.0,14848,0.0,0,2018-02-11T12:00:00Z,11 Feb 12:00,0,0,0,0,0,8,0,0,0,0,0,0,27,0,2213,0,0,0,1,4,0.0,0,-16,3,19,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,272,0,0,0,0.0,15475,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,0,0,0,13,0,0,0,0,0,0,28,0,2261,0,0,0,2,2,0.0,0,-30,1,31,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,284,0,0,0,0.0,16105,0.0,0,2018-03-03T15:00:00Z,03 Mar 15:00,0,0,0,0,0,9,0,0,0,0,0,0,29,0,2285,0,0,0,1,1,0.0,0,-19,0,19,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,292,0,0,0,0.0,16738,0.0,0,2018-03-11T16:00:00Z,11 Mar 16:00,0,0,0,0,0,17,0,0,0,0,0,0,30,0,2533,0,0,0,4,1,0.0,0,-13,0,13,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,301,0,0,0,0.0,17347,0.0,0,2018-03-17T15:00:00Z,17 Mar 15:00,0,0,0,0,0,19,0,0,0,0,0,0,31,0,2552,0,0,0,1,2,0.0,0,-7,2,9,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,318,0,0,0,0.0,17639,0.0,0,2018-03-31T14:00:00Z,31 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,32,0,2598,0,0,0,2,2,0.0,0,-10,0,10,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,322,0,0,0,0.0,18276,0.0,0,2018-04-07T14:00:00Z,07 Apr 15:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,2613,0,0,0,2,2,0.0,0,-5,0,5,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,334,0,0,0,0.0,18934,0.0,0,2018-04-14T16:30:00Z,14 Apr 17:30,0,0,0,0,0,10,0,0,0,0,0,0,34,0,2639,0,0,0,0,3,0.0,0,-10,0,10,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,342,0,0,0,0.0,18935,0.0,0,2018-04-18T18:45:00Z,18 Apr 19:45,0,0,0,0,0,12,0,0,0,0,0,0,34,0,2639,0,0,0,2,0,0.0,0,-10,0,10,50,True,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,357,0,0,0,0.0,20201,0.0,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,0,0,0,14,0,0,0,0,0,0,36,0,2665,0,0,0,1,2,0.0,0,-3,0,3,50,False,0,0,44
0,0,0,0,0,0,0,0,0,0.0,0,0,44,0,0,362,0,0,0,0.0,20870,0.0,0,2018-05-05T14:00:00Z,05 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,37,0,2661,0,0,0,0,1,0.0,0,-5,0,5,50,True,0,0,44
0,26,0,0,0,6,0,2,22,7.3,0,0,45,0,0,8,0,0,0,2.8,45,11.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,45,0,1,19,0,0,0,0,4,0,1,0,21655,4,2,0,0,1,10.0,1,0,0,0,50,False,0,0,45
0,20,0,0,0,0,0,1,14,16.2,0,0,45,0,0,11,0,0,0,2.4,556,3.6,1,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,59,0,0,18,0,0,0,0,3,0,2,0,23329,5,0,0,2,0,4.0,1,-1420,886,2306,50,True,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,45,0,0,21,0,0,0,0.0,1072,0.0,0,2017-08-26T11:30:00Z,26 Aug 12:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,20915,0,0,0,2,1,0.0,0,-2854,433,3287,50,True,0,0,45
0,12,0,0,0,5,0,2,9,37.5,2,0,45,0,0,31,2,1,0,5.1,1603,8.8,2,2017-09-09T14:00:00Z,09 Sep 15:00,0,0,52,0,3,1,0,0,0,0,2,0,4,0,18636,3,0,1,0,3,5.0,1,-2619,343,2962,49,False,0,0,45
2,13,2,0,0,29,0,0,12,27.3,2,0,45,0,0,41,0,0,0,8.1,2147,35.0,2,2017-09-15T19:00:00Z,15 Sep 20:00,0,0,25,0,0,3,0,0,0,0,1,0,5,0,17946,1,0,1,1,2,19.0,7,-891,777,1668,49,True,0,0,45
0,29,0,0,0,5,0,0,25,14.6,3,0,45,0,0,52,1,2,0,3.1,2693,6.4,0,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,90,0,1,7,0,0,0,0,2,0,6,0,28404,4,0,0,1,2,10.0,2,9430,12184,2754,49,False,0,0,45
0,14,0,0,0,7,0,0,10,12.8,1,0,45,0,0,61,0,0,0,2.2,3243,5.4,1,2017-09-30T14:00:00Z,30 Sep 15:00,0,0,21,0,0,9,0,0,0,0,1,0,7,0,34338,0,1,0,0,0,4.0,1,5273,8661,3388,49,True,0,0,45
0,7,0,0,0,4,0,0,5,10.8,0,0,45,0,0,79,0,0,0,1.3,3797,2.6,1,2017-10-14T14:00:00Z,14 Oct 15:00,0,0,15,0,0,17,0,0,0,0,1,0,8,0,33227,0,0,0,0,1,0.0,1,-1503,2678,4181,49,False,0,0,45
0,20,0,0,0,7,0,1,14,2.3,1,0,45,0,0,87,0,1,0,4.0,4354,2.8,0,2017-10-21T14:00:00Z,21 Oct 15:00,0,0,86,0,0,15,0,0,0,0,6,0,9,0,31373,2,0,0,2,1,35.0,2,-1957,738,2695,49,False,0,0,45
0,16,0,0,0,-2,0,0,12,13.3,0,0,45,0,0,92,0,1,0,3.7,4913,0.4,1,2017-10-28T16:30:00Z,28 Oct 17:30,0,0,45,0,0,5,0,0,0,0,2,0,10,0,28850,5,0,1,1,0,23.0,1,-2623,624,3247,49,True,0,0,45
0,26,0,0,0,6,1,2,23,14.0,0,0,45,0,0,104,0,0,0,3.1,5476,5.4,1,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,75,1,0,13,0,0,0,0,2,0,11,0,27285,1,0,0,1,0,12.0,3,-1644,456,2100,49,False,0,0,45
1,9,1,0,0,16,0,1,8,14.4,0,0,45,0,0,112,0,0,0,3.4,6042,19.4,1,2017-11-18T15:00:00Z,18 Nov 15:00,0,0,42,0,0,8,0,0,0,0,3,0,12,0,26814,3,1,0,0,4,0.0,4,-580,1000,1580,49,True,0,0,45
0,36,0,0,0,9,1,0,30,14.4,0,0,45,0,0,127,0,0,0,3.6,6611,4.4,1,2017-11-25T15:00:00Z,25 Nov 15:00,0,0,87,0,0,16,0,0,0,0,8,0,13,0,24502,1,0,0,0,0,17.0,2,-2325,149,2474,49,False,0,1,45
0,41,0,0,0,14,0,0,33,32.5,2,0,45,0,0,136,0,2,0,7.1,7181,12.4,2,2017-11-29T19:45:00Z,29 Nov 19:45,0,0,68,0,1,4,0,0,0,0,4,0,14,0,23973,4,1,0,2,1,26.0,2,-588,492,1080,49,True,0,0,45
0,9,1,0,0,7,0,0,9,15.6,2,0,45,0,0,142,1,0,0,2.3,7752,3.8,1,2017-12-03T13:30:00Z,03 Dec 13:30,0,0,21,0,0,14,0,0,0,0,1,0,15,0,23276,1,0,0,1,1,4.0,1,-748,362,1110,49,True,0,0,45
0,8,0,0,0,1,0,0,7,0.9,1,0,45,0,0,152,0,0,0,1.7,8326,2.4,0,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,25,0,0,6,0,0,0,0,0,0,16,0,22331,2,0,1,2,2,14.0,1,-1009,244,1253,49,False,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,45,0,0,164,0,0,0,0.0,8903,0.0,0,2017-12-13T20:00:00Z,13 Dec 20:00,0,0,0,0,0,12,0,0,0,0,0,0,17,0,21378,0,0,0,0,1,0.0,0,-980,73,1053,49,False,0,0,45
0,37,0,0,0,13,0,0,31,7.3,0,0,45,0,0,172,0,4,0,4.2,9481,9.2,0,2017-12-17T16:30:00Z,17 Dec 16:30,0,0,90,1,0,10,0,0,0,0,4,0,18,0,20610,1,2,0,4,0,25.0,2,-810,102,912,48,True,0,0,45
0,14,0,0,0,5,0,1,12,29.4,1,0,45,0,0,186,0,4,0,5.8,10061,8.8,2,2017-12-23T15:00:00Z,23 Dec 15:00,0,0,90,0,1,11,0,0,0,0,5,0,19,0,19837,6,0,0,0,4,20.0,2,-811,161,972,48,False,0,0,45
0,28,0,0,0,10,0,0,21,75.6,1,0,45,0,0,191,0,3,0,15.0,10646,17.2,5,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,3,20,0,0,0,0,2,0,20,0,19643,4,0,1,3,3,57.0,2,-241,331,572,48,True,0,0,45
0,28,0,0,0,6,0,1,20,18.3,4,0,45,0,0,201,1,1,0,5.8,11232,9.0,1,2017-12-30T15:00:00Z,30 Dec 15:00,0,0,90,0,1,7,0,0,0,0,1,0,21,0,19389,3,0,2,1,2,31.0,2,-308,530,838,48,True,0,0,45
1,33,0,0,0,23,0,3,28,69.8,5,0,45,0,0,212,2,2,0,18.9,11758,38.0,6,2018-01-01T12:30:00Z,01 Jan 12:30,0,0,90,0,0,3,0,0,0,0,5,0,22,0,19306,6,0,1,2,2,81.0,5,-103,625,728,48,False,0,0,45
0,29,0,0,2,31,0,0,21,4.0,4,0,45,0,0,221,0,1,1,8.9,12410,40.4,0,2018-01-14T13:30:00Z,14 Jan 13:30,0,0,85,0,0,1,0,0,0,0,8,0,23,0,23980,3,1,1,1,2,45.0,9,4492,6540,2048,48,True,1,0,45
0,24,0,0,0,2,1,0,16,3.5,0,0,45,0,0,240,0,0,0,0.3,13008,0.0,0,2018-01-20T15:00:00Z,20 Jan 15:00,0,0,61,0,0,20,0,0,0,0,1,0,24,0,38799,3,0,1,1,1,1.0,3,14424,16988,2564,48,False,0,0,45
1,27,1,0,0,17,1,1,25,23.1,0,0,45,0,0,244,0,0,0,6.1,13611,22.4,1,2018-01-31T19:45:00Z,31 Jan 19:45,0,0,82,0,0,5,0,0,0,0,4,0,25,0,44059,3,0,0,3,0,15.0,6,4679,8954,4275,48,False,0,0,45
1,25,1,1,0,13,0,0,21,17.8,0,0,45,0,0,252,1,1,0,9.1,14224,14.8,1,2018-02-03T15:00:00Z,03 Feb 15:00,0,0,90,0,1,15,0,0,0,0,5,0,26,0,92355,3,0,1,1,2,58.0,5,47577,50996,3419,48,True,0,0,45
0,16,0,0,0,-1,0,0,10,1.4,2,0,45,0,0,263,0,2,0,1.6,14849,5.2,0,2018-02-11T12:00:00Z,11 Feb 12:00,0,0,57,0,0,8,0,0,0,0,2,0,27,0,119997,6,0,0,1,4,9.0,1,26302,34033,7731,49,False,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,45,0,0,272,0,0,0,0.0,15476,0.0,0,2018-02-24T15:00:00Z,24 Feb 15:00,0,0,0,0,0,13,0,0,0,0,0,0,28,0,120485,0,0,0,2,2,0.0,0,-282,9874,10156,49,True,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,45,0,0,284,0,0,0,0.0,16106,0.0,0,2018-03-03T15:00:00Z,03 Mar 15:00,0,0,0,0,0,9,0,0,0,0,0,0,29,0,104291,0,0,0,1,1,0.0,0,-16126,991,17117,49,False,0,0,45
0,8,0,0,0,8,0,0,7,0.6,4,0,45,0,0,292,0,2,0,0.9,16739,6.6,0,2018-03-11T16:00:00Z,11 Mar 16:00,0,0,23,0,0,17,0,0,0,0,1,0,30,0,79280,1,1,0,4,1,2.0,1,-23858,149,24007,48,True,0,0,45
0,41,0,0,3,33,0,0,34,24.4,1,0,45,0,0,301,0,1,1,12.0,17348,48.8,2,2018-03-17T15:00:00Z,17 Mar 15:00,0,0,90,0,0,19,0,0,0,0,6,0,31,0,78720,8,4,0,1,2,47.0,10,-182,4533,4715,47,True,0,0,45
0,20,0,0,0,6,0,1,16,18.3,0,0,45,0,0,318,0,2,0,5.3,17640,7.2,1,2018-03-31T14:00:00Z,31 Mar 15:00,0,0,66,0,0,18,0,0,0,0,2,0,32,0,81175,1,0,0,2,2,27.0,2,949,9528,8579,47,False,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,45,0,0,322,0,0,0,0.0,18277,0.0,0,2018-04-07T14:00:00Z,07 Apr 15:00,0,0,0,0,0,6,0,0,0,0,0,0,33,0,88623,0,0,0,2,2,0.0,0,7109,13202,6093,47,True,0,0,45
0,12,0,0,0,-2,0,1,11,5.2,0,0,45,0,0,334,1,1,0,0.8,18936,1.4,0,2018-04-14T16:30:00Z,14 Apr 17:30,0,0,57,0,0,10,0,0,0,0,4,0,34,0,77973,4,0,1,0,3,1.0,1,-9767,3361,13128,47,False,0,0,45
0,24,0,0,0,0,0,0,14,7.8,1,0,45,0,0,342,0,1,0,0.8,18937,0.0,0,2018-04-18T18:45:00Z,18 Apr 19:45,0,0,55,0,0,12,0,0,0,0,2,0,34,0,77973,3,0,1,2,0,1.0,1,-9767,3361,13128,47,True,0,0,45
0,12,0,0,0,2,0,0,10,6.1,2,0,45,0,0,357,1,0,0,0.7,20202,0.6,0,2018-04-28T14:00:00Z,28 Apr 15:00,0,0,26,0,0,14,0,0,0,0,2,0,36,0,67071,2,0,0,1,2,0.0,1,-3168,1163,4331,47,False,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,45,0,0,362,0,0,0,0.0,20871,0.0,0,2018-05-05T14:00:00Z,05 May 15:00,0,0,0,0,0,16,0,0,0,0,0,0,37,0,61710,0,0,0,0,1,0.0,0,-5003,734,5737,46,True,0,0,45
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,8,0,0,0,0.0,46,0.0,0,2017-08-12T14:00:00Z,12 Aug 15:00,0,0,0,0,0,19,0,0,0,0,0,0,1,0,26243,0,0,0,0,1,0.0,0,0,0,0,45,False,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,11,0,0,0,0.0,557,0.0,0,2017-08-19T14:00:00Z,19 Aug 15:00,0,0,0,0,0,18,0,0,0,0,0,0,2,0,28997,0,0,0,2,0,0.0,0,-2712,424,3136,45,True,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,21,0,0,0,0.0,1073,0.0,0,2017-08-26T11:30:00Z,26 Aug 12:30,0,0,0,0,0,11,0,0,0,0,0,0,3,0,27266,0,0,0,2,1,0.0,0,-3450,301,3751,45,True,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,31,0,0,0,0.0,1604,0.0,0,2017-09-09T14:00:00Z,09 Sep 15:00,0,0,0,0,0,1,0,0,0,0,0,0,4,0,33434,0,0,0,0,3,0.0,0,8,4358,4350,44,False,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,41,0,0,0,0.0,2148,0.0,0,2017-09-15T19:00:00Z,15 Sep 20:00,0,0,0,0,0,3,0,0,0,0,0,0,5,0,37850,0,0,0,1,2,0.0,0,-279,2731,3010,44,True,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,52,0,0,0,0.0,2694,0.0,0,2017-09-23T14:00:00Z,23 Sep 15:00,0,0,0,0,0,7,0,0,0,0,0,0,6,0,41155,0,0,0,1,2,0.0,0,-1132,2505,3637,44,False,0,0,46
0,69,0,0,0,23,1,1,59,17.6,6,0,46,0,0,61,1,0,0,6.4,3244,20.4,1,2017-09-30T14:00:00Z,30 Sep 15:00,0,0,90,0,0,9,0,0,0,0,12,0,7,0,43827,1,2,0,0,0,26.0,3,-602,2714,3316,44,True,0,0,46
0,23,0,0,0,12,0,2,18,25.2,1,0,46,0,0,79,0,1,0,3.8,3798,12.2,2,2017-10-14T14:00:00Z,14 Oct 15:00,0,0,82,0,1,17,0,0,0,0,8,0,8,0,51731,2,1,1,0,1,1.0,2,4870,8774,3904,44,False,0,0,46
0,41,0,0,0,4,0,1,31,5.3,1,0,46,0,0,87,3,1,0,0.9,4355,3.2,0,2017-10-21T14:00:00Z,21 Oct 15:00,0,0,76,0,0,15,0,0,0,0,6,0,9,0,54767,1,0,0,2,1,0.0,1,2019,4434,2415,44,False,0,1,46
0,51,0,0,0,12,0,3,44,13.4,1,0,46,0,0,92,1,1,0,2.5,4914,10.4,1,2017-10-28T16:30:00Z,28 Oct 17:30,0,0,90,0,0,5,0,0,0,0,8,0,10,0,54024,3,1,1,1,0,1.0,2,-1173,2025,3198,44,True,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,104,0,0,0,0.0,5477,0.0,0,2017-11-04T15:00:00Z,04 Nov 15:00,0,0,0,0,0,13,0,0,0,0,0,0,11,0,53944,0,0,0,1,0,0.0,0,-303,1623,1926,44,False,0,0,46
0,1,0,0,0,3,0,0,1,0.0,0,0,46,0,0,112,0,0,0,0.0,6043,0.0,0,2017-11-18T15:00:00Z,18 Nov 15:00,0,0,2,0,0,8,0,0,0,0,1,0,12,0,52865,0,0,0,0,4,0.0,1,-1247,831,2078,44,True,0,0,46
0,0,0,0,0,3,0,0,0,0.0,0,0,46,0,0,127,0,0,0,0.0,6612,0.0,0,2017-11-25T15:00:00Z,25 Nov 15:00,0,0,1,0,0,16,0,0,0,0,0,0,13,0,51687,0,0,0,0,0,0.0,1,-1255,604,1859,44,False,0,0,46
0,31,0,0,0,14,0,1,29,2.6,0,0,46,0,0,136,0,1,0,1.1,7182,8.2,0,2017-11-29T19:45:00Z,29 Nov 19:45,0,0,32,0,0,4,0,0,0,0,4,0,14,0,50554,0,2,0,2,1,0.0,1,-1198,396,1594,44,True,0,0,46
0,51,0,0,0,17,0,0,43,28.0,3,0,46,0,0,142,0,1,0,4.6,7753,16.6,1,2017-12-03T13:30:00Z,03 Dec 13:30,0,0,90,0,1,14,0,0,0,0,12,0,15,0,49417,1,0,1,1,1,1.0,2,-1179,244,1423,44,True,0,0,46
1,49,0,0,0,17,0,5,39,15.0,2,0,46,0,0,152,1,2,0,6.1,8327,38.2,1,2017-12-09T15:00:00Z,09 Dec 15:00,0,0,90,0,0,6,0,0,0,0,7,0,16,0,48785,3,0,0,2,2,8.0,4,-728,591,1319,44,False,0,1,46
0,11,0,0,0,2,0,0,9,0.7,1,0,46,0,0,164,0,0,0,0.5,8904,2.4,0,2017-12-13T20:00:00Z,13 Dec 20:00,0,0,13,0,0,12,0,0,0,0,0,0,17,0,49128,2,0,0,0,1,2.0,1,217,1118,901,44,False,0,0,46
0,58,0,0,0,11,0,1,49,11.5,0,0,46,0,0,172,1,4,0,2.4,9482,12.0,1,2017-12-17T16:30:00Z,17 Dec 16:30,0,0,90,0,0,10,0,0,0,0,7,0,18,0,48403,1,0,0,4,0,0.0,2,-784,244,1028,44,True,0,0,46
0,0,0,0,0,0,0,0,0,0.0,0,0,46,0,0,186,0,0,0,0.0,10062,0.0,0,2017-12-23T15:00:00Z,23 Dec 15:00,0,0,0,0,0,11,0,0,0,0,0,0,19,0,49467,0,0,0,0,4,0.0,0,-240,1464,1704,43,False,0,0,46
0,46,0,0,0,18,0,3,38,21.3,3,0,46,0,0,191,2,3,0,4.8,10647,24.6,3,2017-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,2,20,0,0,0,0,13,0,20,0,49715,4,2,0,3,3,2.0,1,-168,1036,1204,43,True,0,1,46
0,35,0,0,0,8,0,2,24,12.8,0,0,46,0,0,201,1,1,0,2.8,11233,6.8,1,2017-12-30T15:00:00Z,30 Dec 15:00,0,0,77,0,0,7,0,0,0,0,7,0,21,0,49840,1,0,0,1,2,8.0,2,-175,1605,1780,43,True,0,0,46
0,47,0,0,0,16,0,4,37,26.4,4,0,46,0,0,212,0,2,0,4.6,11759,14.0,2,2018-01-01T12:30:00Z,01 Jan 12:30,0,0,90,0,0,3,0,0,0,0,6,0,22,0,50497,0,0,2,2,2,6.0,2,559,2198,1639,43,False,0,0,46
0,31,0,0,0,14,0,5,22,5.0,0,0,46,0,0,221,1,1,0,2.0,12411,15.0,0,2018-01-14T13:30:00Z,14 Jan 13:30,0,0,90,0,0,1,0,0,0,0,10,0,23,0,50828,2,2,0,1,2,0.0,2,3,2567,2564,43,True,0,0,46
